customer_unique_id,total_orders,total_spend,avg_order_value,avg_payment_installments,avg_review_score,category_diversity,recency_days,most_common_category,customer_city,customer_state,review_comment_message,total_orders_winsor,total_spend_winsor,avg_order_value_winsor,cluster
01bdeb2c0f524bb2119a8c0cd5419f5f,1,77.77,77.77,1.0,2.0,0,242,bed_bath_table,sao paulo,SP,O relógio não era original e a foto do anuncio não batia com o qual recebi. Produto de pessima qualidade. ,1,77.77,77.77,3
01c1e31277120e8c6360c6448cbd4c80,1,124.33,124.33,3.0,1.0,1,204,computers_accessories,brejo santo,CE,"Minha encomenda foi atingida por incêndio em unidade operacional dos correios. As lannister ainda não se pronunciou pelo caso, se vai mandar uma nova encomenda, se vai me devolver o dinheiro, etc.",1,124.33,124.33,3
01c228e91a729c993c054756eaeb680c,1,32.09,32.09,1.0,1.0,1,266,telephony,sao joao nepomuceno,MG,O produto chegou diferente do comprado,1,32.09,32.09,3
01cd5bbfc2ee49abdafb429522b93fce,1,16.22,16.22,1.0,1.0,1,314,stationery,sao bernardo do campo,SP,"Estou insatisfeita com o produto comprado...
Não era oq estava na descrição...
Na descrição estava escrito rolo e não um pedaço q não dá para fazer nada...",1,16.22,16.22,3
01e4cddc3a56ea6684510cf09f4d0411,1,38.9,38.9,1.0,3.0,1,231,sports_leisure,catanduva,SP,"Muuuuito demorado, apesar de entregue no prazo!",1,38.9,38.9,3
01ea7dfdac01a4e8fbe2902b73510b20,1,61.69,61.69,5.0,1.0,1,200,computers_accessories,rio de janeiro,RJ,Muito bom,1,61.69,61.69,3
01eb9d565f58fe2b55946b72db045556,1,177.59,177.59,2.0,1.0,1,140,baby,pacajus,CE,Muito bom,1,177.59,177.59,3
01f382f4c95df31e05e27f1151a015a0,1,135.86,67.93,1.0,3.0,1,341,computers_accessories,jaboatao dos guararapes,PE,"Recebi a fonte correta, porém o cabo de energia estava com um dos dentes da tomada partido, fora isso testei a fonte e funcionou perfeitamente | Recebi a fonte correta, porém o cabo de energia estava com um dos dentes da tomada partido, fora isso testei a fonte e funcionou perfeitamente",1,135.86,67.93,3
01fdfc6e1f85ad504461c6699adb246c,1,28.75,28.75,1.0,3.0,1,263,electronics,bueno brandao,MG,Embora tenha recebido corretamente acho que deveria ser mais rápido entre o pedido e entrega,1,28.75,28.75,3
0203cdea5911c033017b1b2bb6dbeb33,1,128.13,128.13,10.0,1.0,1,160,auto,brasilia,DF,Me entregaram uma mochila em vez do esterilizador !! ,1,128.13,128.13,3
020ac38b920d61317bc3e7e2d1e3602b,1,85.94,85.94,4.0,2.0,1,352,bed_bath_table,macae,RJ,Muito bom,1,85.94,85.94,3
021109bdb16fa17c2463cab87da314f3,1,159.7,159.7,2.0,1.0,1,230,sports_leisure,campinas,SP,Comprei no dia 10/01. O prazo de entrega no momento da compra era de até 12 dias e até agora não chegou.,1,159.7,159.7,3
02198c63d3e65ea299d6d8d3c7a11665,1,21.59,21.59,1.0,1.0,1,140,sports_leisure,guarulhos,SP,O remédio não é Original,1,21.59,21.59,3
021b5df6105eece2e83def42b2a75a1c,1,65.22,65.22,1.0,3.0,1,169,telephony,rio de janeiro,RJ,Muito bom,1,65.22,65.22,3
021ba14f8e7b9e5c46cc91cfdbcfbbd1,1,51.84,51.84,5.0,1.0,1,184,perfumery,americo brasiliense,SP,"Comprei um conjunto de pinças para alongamento de Cílios que me deixou extremamente insatisfeita! Logo que peguei nas mãos vi a péssima qualidade, cheio de defeitos nas pontas das pinças.",1,51.84,51.84,3
0220755d57fdf6a1f63f39f51bb5fb90,1,69.16,34.58,1.0,2.0,1,106,pet_shop,sao paulo,SP,"Só não gostei das fragrâncias, bem enjoativas e doces. | Só não gostei das fragrâncias, bem enjoativas e doces.",1,69.16,34.58,3
022130229ad6d7d853447a4b0979b2dd,1,116.21,116.21,1.0,1.0,1,175,health_beauty,ipatinga,MG,Tem mais de um mês que comprei o produto e ainda não recebi. A gente paga na hora mas ninguém da nem satisfação quanto a entrega. Muita falta de respeito. ,1,116.21,116.21,3
02238d275f51bce58c8e97218621bd91,1,36.0,36.0,1.0,1.0,1,227,electronics,belo horizonte,MG,"Chegou com defeito,não liga ",1,36.0,36.0,3
02251550f4d16aca44ce66e4263c0522,1,139.27,139.27,1.0,1.0,1,582,fashion_bags_accessories,sao paulo,SP,"Recebi uma nota fiscal com valor totalmente divergente. Me causou um enorme problema na empresa onde trabalho e até agora não foi resolvido. 
Eu não compro mais nada no stark!",1,139.27,139.27,3
022949b07073de5d6173732ea01d6155,1,61.22,61.22,4.0,3.0,1,167,toys,belo horizonte,MG,Prazo de entrega muito longo! 20 dias pra entregar um boneco e com pagamento de frete de 24.90 de frete! Esperava mais rapidez na entrega! ,1,61.22,61.22,3
023571745d76e09f8bd5477af28f605e,1,250.0,125.0,1.0,2.0,1,404,furniture_decor,macae,RJ,"Falta a entrega ainda do outro de um outro gancho, só recebi um | Falta a entrega ainda do outro de um outro gancho, só recebi um",1,250.0,125.0,3
023a46a22f869dafae9c900b45b8622d,1,64.09,64.09,1.0,3.0,1,323,telephony,sao goncalo,RJ,"Em se tratando de avaliar a entrega não tenho o que reclamar, porém recebi o produto danificado.
Gostaria de saber como posso solicitar a troca do mesmo ou o crédito.
Fico no aguardo de um retorno.",1,64.09,64.09,3
023a67e0df63273fa1f49cd71fd3eb61,1,187.06,187.06,2.0,1.0,1,154,sports_leisure,recife,PE,"Como podemos recomentar essa loja se os senhores não consegue cumprir com os prazos estabelecidos por vocês, essa foi a minha primeira compra e também será a ultima que farei.",1,187.06,187.06,3
023c86aec9feb3a43c76311813f04a3e,1,86.28,43.14,1.0,1.0,1,285,fashion_bags_accessories,araras,SP,Muito bom,1,86.28,43.14,3
023d64edb6716ac1a0a5da6e6277a713,1,62.39,62.39,1.0,1.0,1,117,watches_gifts,campinas,SP,"O relógio que veio com uma falha no vidro
Mal acondicionado na embalagem
Estou totalmente insatisfeito gostaria de devolver a mercadoria",1,62.39,62.39,3
023d978a84bb97e195d5562279a7b285,1,53.13,53.13,1.0,1.0,1,170,auto,saquarema,RJ,"Compra efetuada em 12/03/2018, postada dois dias depois e até a presente data, com até agora 2 dias de atraso não recebi a mercadoria",1,53.13,53.13,3
0246f8de7fe5a9cb5e3a3fffa3cf0da4,1,255.82,127.91,2.0,3.0,1,327,health_beauty,taubate,SP,estou a espera mas ainda nao recebia  | estou a espera mas ainda nao recebia ,1,255.82,127.91,3
024f45263b6a8d9d49b30c4251cfe86c,1,33.1,33.1,1.0,2.0,1,377,telephony,lagoa vermelha,RS,Muito bom,1,33.1,33.1,3
0252e35d8aa0b7b19eb4fb96783bafca,1,69.17,69.17,1.0,2.0,1,447,cool_stuff,duque de caxias,RJ,Muito bom,1,69.17,69.17,3
02604e6d24c19c9e8c72bb1044bc48e0,1,36.7,36.7,1.0,1.0,1,222,flowers,sao goncalo,RJ,"Não possou ter alegria nem recomenda as lojas lannister pra mais ninguém, perdi medico já não instou bem de saúde o produto não chegou em minha ed tou contrarriada tanto comercial fiquei aborreci",1,36.7,36.7,3
02620ba8f4c9b8583a78fbabcbf155cc,1,199.47,199.47,4.0,1.0,1,285,office_furniture,rio de janeiro,RJ,"Produto mais que passou do prazo de entregar, tento resolver o problema com a empresa e não consigo falar com ninguém. Tudo que fazem é me passar para reclamar num sistema que não funciona.",1,199.47,199.47,3
02682c9a04df6a3e140e2e7eb78fa693,1,178.44,178.44,5.0,1.0,1,388,toys,crateus,CE,O produto que recebi é totalmente diferente do que é divulgado nas fotos do anúncio! Produto de qualidade baixa. Dá pra perceber que as etiquetas são diferentes. Estou muito insatisfeito!,1,178.44,178.44,3
026bae191fa488af0155ef3eba3d4a79,1,260.28,130.14,3.0,2.0,1,280,watches_gifts,campinas,SP,Recebi somente parte do pedido. | Recebi somente parte do pedido.,1,260.28,130.14,3
02712c43bfdb769882911ec01879f2b6,1,44.32,44.32,1.0,2.0,1,132,sports_leisure,nova londrina,PR,Muito bom,1,44.32,44.32,3
027497dedcbd1792aba7aadf6677d2a4,1,71.88,71.88,1.0,2.0,1,148,perfumery,sao paulo,SP,Muito bom,1,71.88,71.88,3
027f4dabd2ab93d782fd604ade3f9f1b,1,72.05,72.05,1.0,3.0,1,176,toys,ituiutaba,MG,Muito bom,1,72.05,72.05,3
02880ecd2c905f0a16fa1ae3d0884b1b,1,113.92,113.92,5.0,1.0,1,491,office_furniture,ribeirao pires,SP,Muito bom,1,113.92,113.92,3
028ae0b8c77250d12323b40f2cbb38c7,1,77.54,77.54,1.0,2.0,1,580,garden_tools,itabira,MG,o controle remoto nao funciona e ai.recomendo a loja se resolver meu problema ou o controle e so enganaçao mesmo.,1,77.54,77.54,3
029939dc94df37cac6ac39bb3e55562f,1,167.51,167.51,1.0,3.0,1,298,cool_stuff,sao goncalo,RJ,Muito bom,1,167.51,167.51,3
0299711900aa07c0fe4961eb253431f8,1,56.78,56.78,1.0,2.0,1,277,fashion_bags_accessories,piracicaba,SP,"O produto se diz de couro, porém não é.",1,56.78,56.78,3
02a3fc88421c4bb19b14420b7d1b6bd3,1,62.37,62.37,3.0,1.0,1,209,stationery,sao paulo,SP,"Antes da entrega havia cancelado a compra mas mesmo assim, o produto foi entregue",1,62.37,62.37,3
02a9fc337956564657d9fa17d41af27f,1,71.25,71.25,1.0,1.0,1,155,bed_bath_table,teresopolis,RJ,Muito bom,1,71.25,71.25,3
02ac2bb64dac05fb338809262ff33a49,1,197.68,98.84,1.0,1.0,1,522,garden_tools,valenca,RJ,comprei duas unidades da mangueira. apenas 01 foi entregue. | comprei duas unidades da mangueira. apenas 01 foi entregue.,1,197.68,98.84,3
02b201bcaa62f2e65294692b30fdaa4f,1,158.89,158.89,10.0,2.0,1,217,fashion_bags_accessories,florianopolis,SC,"Produto ainda não chegou, estou no aguardo",1,158.89,158.89,3
02b8634fdb8d9d15ef1e0f74287b13b7,1,47.69,47.69,1.0,3.0,1,193,computers_accessories,serra,ES,Muito bom,1,47.69,47.69,3
02ba7b822bc05258fc0b790a1a54bc36,1,81.16,40.58,1.0,1.0,1,58,electronics,guarulhos,SP,"Bom dia
Comprei 2 controles e chegou apenas 1 | Bom dia
Comprei 2 controles e chegou apenas 1",1,81.16,40.58,3
02c39145f71fdb20ece3f92148868a06,1,221.39,221.39,1.0,1.0,1,284,sports_leisure,salvador,BA,Muito bom,1,221.39,221.39,3
02c56fe95ed4ef5fd0623142ffb83c28,1,142.56,142.56,1.0,1.0,1,404,perfumery,apodi,RN,Muito bom,1,142.56,142.56,3
02c8bc3ccd6019dbd5c1368b9e0a018c,1,141.72,141.72,4.0,2.0,1,236,auto,cocal,PI,Muito bom,1,141.72,141.72,3
02cd1e304ed649e723e88c4ef3483397,1,54.0,54.0,1.0,2.0,0,343,bed_bath_table,rio de janeiro,RJ,"O produto não é adequado ao que condiz na descrição. 
",1,54.0,54.0,3
