customer_unique_id,total_orders,total_spend,avg_order_value,avg_payment_installments,avg_review_score,category_diversity,recency_days,most_common_category,customer_city,customer_state,review_comment_message,total_orders_winsor,total_spend_winsor,avg_order_value_winsor,cluster
002da6dde369f6a8b4c999ed61eb5a87,1,52.38,52.38,1.0,5.0,1,139,housewares,sao paulo,SP,Compra rápida!Produto conforme anunciado e entrega antes do prazo!,1,52.38,52.38,1
002ed12115742033f015cb3c269ccf68,1,109.79,109.79,3.0,5.0,1,211,electronics,santo andre,SP,Eficientes,1,109.79,109.79,1
002ef00822613c94613e60e03b169fef,1,114.04,114.04,6.0,4.0,1,195,bed_bath_table,pitanga,PR,Muito bom,1,114.04,114.04,1
0032ca69771a7758ce643258bb9e4ac7,1,62.45,62.45,2.0,5.0,1,43,furniture_living_room,sao paulo,SP,Muito bom,1,62.45,62.45,1
0034c76b7e6a17d738375b99afc2f01e,1,44.23,44.23,1.0,5.0,1,113,home_appliances,paraisopolis,MG,Recebi o produto corretamente e dentro do prazo definido.,1,44.23,44.23,1
003650b504826ea534e02eba0ab58dd5,1,21.77,21.77,2.0,4.0,1,224,perfumery,sao paulo,SP,Ainda não tenho nem uma opinião específico só achei bem pouquinho o conteúdo mais de certa forma eu já sabia. ,1,21.77,21.77,1
0036d365b138cc0ee06bed755bcb5044,1,109.5,109.5,1.0,5.0,1,210,christmas_supplies,pindobacu,BA,entregou antes do prazo.super recomendo ,1,109.5,109.5,1
003800162424b7b5b3d75c9cf22a66e7,1,107.81,107.81,2.0,5.0,1,149,garden_tools,feira de santana,BA,"Eu me surpreendi com a rapidez da entrega do produto! Em quatro dias eu já estava com ele em mãos!! Além disso, o produto veio bem embalado, e em perfeito estado. Recomendo para reparos domésticos.",1,107.81,107.81,1
00391594070baf8603f5fdc1d0c6a48c,1,119.32,119.32,1.0,3.0,1,23,computers_accessories,aracatuba,SP,Faltou orientações mais detalhadas sobre a instalação,1,119.32,119.32,1
003a5571a07dcf09bf117d13d2980ba3,1,181.82,181.82,2.0,5.0,1,35,baby,salvador,BA,Muito bom,1,181.82,181.82,1
003a7a8eb096ed3cbf713d2def1ca701,1,157.46,157.46,1.0,5.0,1,15,garden_tools,sao domingos do maranhao,MA,Muito bom,1,157.46,157.46,1
003ac9408252444b489b1bfc013f5f8c,1,36.98,36.98,1.0,5.0,1,165,furniture_decor,tapirai,SP,Chegou bem antes do prazo dado e o produto é excelente ... Eu recomendo !!!!!!,1,36.98,36.98,1
003ae409f37c3c30cb1c974af3a42692,1,216.32,216.32,1.0,3.0,1,14,pet_shop,lagoa santa,MG,Muito bom,1,216.32,216.32,1
003c2067070f5b3d923235b1ea1cc17b,1,147.38,147.38,1.0,3.0,1,22,sports_leisure,aiuaba,CE,"bom dia... recebi meu segundo produto comprado nessa loja, porem o primeiro estava bem embalado e nos conformes, mas o segundo estava com o lacre abaixo da tampa aberto.",1,147.38,147.38,1
003c457932a554e4df13834237b1ed00,1,142.51,142.51,1.0,5.0,1,236,bed_bath_table,sorocaba,SP,otimo,1,142.51,142.51,1
003e2af81ea3c72fbdd093f07724a4de,1,127.48,63.74,2.0,4.0,1,134,health_beauty,sao paulo,SP,Muito bom,1,127.48,63.74,1
003fb95e849e71e732629d94bb92762f,1,77.59,77.59,4.0,5.0,1,30,bed_bath_table,bebedouro,SP,Muito bom,1,77.59,77.59,1
003fee4ca17927283128c7ddc6f9311b,1,103.47,103.47,1.0,3.0,1,113,sports_leisure,nova friburgo,RJ,Muito bom,1,103.47,103.47,1
0042dfa8925d6eb23e471ec350454f04,1,62.91,62.91,1.0,5.0,1,34,baby,sumare,SP,Obrigada,1,62.91,62.91,1
004493e0b0a37317d25665d340c0677d,1,83.32,83.32,3.0,3.0,1,83,toys,rio de janeiro,RJ,Muito bom,1,83.32,83.32,1
0045e9ad4d6c85d2323a7ab374b76183,1,24.13,24.13,1.0,5.0,1,70,housewares,barbacena,MG,Muito bom,1,24.13,24.13,1
0048706e497cfba0b689e1e3497bc99e,1,82.65,82.65,3.0,4.0,1,13,health_beauty,jaboticabal,SP,Muito bom,1,82.65,82.65,1
0048a779a98a7848514096ff04046079,1,41.04,41.04,2.0,5.0,1,21,home_construction,contagem,MG,Muito bom,1,41.04,41.04,1
0049a16516d38fc2246696172a257f16,1,32.77,32.77,3.0,5.0,1,243,telephony,sao paulo,SP,Muito bom,1,32.77,32.77,1
0049ec2d7a5818d0e4b3f4735cec2458,1,44.18,44.18,1.0,5.0,1,41,telephony,londrina,PR,Muito bom,1,44.18,44.18,1
004b45ec5c64187465168251cd1c9c2f,1,49.85,49.85,1.0,5.0,1,94,furniture_decor,maceio,AL,Muito bom,1,49.85,49.85,1
004b9b1634b7becda8eec4e96bced882,1,158.74,158.74,1.0,5.0,1,24,sports_leisure,santo andre,SP,Recomendo ,1,158.74,158.74,1
004d17fa2cb102a7c4817f040c884e59,1,39.78,39.78,1.0,5.0,1,197,health_beauty,sao paulo,SP,Muito bom,1,39.78,39.78,1
0050dcff37f8b9ff611d245e30572b46,1,68.22,68.22,1.0,5.0,1,119,health_beauty,santiago,RS,Muito bom,1,68.22,68.22,1
00539155ce68fbe677934aebdb17e09b,1,58.25,58.25,1.0,4.0,1,122,furniture_decor,sao paulo,SP,Muito bom,1,58.25,58.25,1
0055bbb9c95f6acb8db89d1f6c316407,1,83.23,83.23,1.0,5.0,1,196,books_general_interest,criciuma,SC,Muito bom,1,83.23,83.23,1
0056c2dd794a5eede6164dcae635875a,1,171.88,171.88,6.0,5.0,1,20,housewares,pirapora,MG,"Muito bom de alta qualidade, superou minhas expectativas ",1,171.88,171.88,1
0056f26cb8f20916c3baa0e39fc30709,1,109.23,109.23,3.0,5.0,1,151,bed_bath_table,osasco,SP,Maravilhoso.,1,109.23,109.23,1
0057f64bff87f4698b4cbd338d62a2a8,1,82.86,82.86,3.0,4.0,1,8,furniture_decor,sao paulo,SP,Muito bom,1,82.86,82.86,1
0058e7db269cc11558913b42beb115d0,1,78.88,78.88,1.0,4.0,1,103,furniture_decor,campinas,SP,Muito bom,1,78.88,78.88,1
0058f300f57d7b93c477a131a59b36c3,1,96.02,48.010000000000005,1.0,5.0,1,159,luggage_accessories,salvador,BA,Muito bom  | Muito bom ,1,96.02,48.010000000000005,1
005d8faa4cf789cf52fb880a8569880a,1,89.25,89.25,1.0,5.0,1,110,bed_bath_table,brasilia,DF,Travesseiro gostoso. Posso vir a comprar novamentw,1,89.25,89.25,1
00605a8897ed9ad73b5c93bebad2541a,1,31.13,31.13,1.0,5.0,1,156,baby,campos dos goytacazes,RJ,Mais uma vez o atendimento da stark foi excelente.,1,31.13,31.13,1
00626f29f9b57d3ef7c1739ff03e944e,1,154.53,154.53,1.0,5.0,1,140,cool_stuff,teresina,PI,Muito bom,1,154.53,154.53,1
0062adafa3846d9f372d8f1bde591b24,1,149.87,149.87,1.0,5.0,1,185,health_beauty,sao paulo,SP,Muito bom,1,149.87,149.87,1
0063817060d662048ed08bccecaf45d5,1,142.76,71.38,1.0,5.0,1,229,telephony,matupa,MT,Muito bom,1,142.76,71.38,1
0064c96f536ac6250275482221834154,1,65.33,65.33,1.0,4.0,1,69,housewares,santana de parnaiba,SP,"Toalheiro simples, mas muito bom.
",1,65.33,65.33,1
0065f7795a38381973a373c8b4939679,1,31.22,31.22,1.0,4.0,1,52,stationery,porto alegre,RS,Muito bom,1,31.22,31.22,1
0067d2652c12515146721538868bbd80,1,190.28,190.28,1.0,5.0,1,71,baby,blumenau,SC,"Muito bom de boa qualidade ,chegou antes do prazo e as bolsas são grandes cabe bastante coisa .vai ser muito útil na chegada do meu bebe obrigada lojas lannister?",1,190.28,190.28,1
0068bd2e9e76c018846dbc6e2bec5ac5,1,79.51,79.51,1.0,5.0,1,64,bed_bath_table,sao paulo,SP,"Lençol e fronhas de ótima qualidade ,já lavei inclusive e não houve problemas na coloração ou encolhimento. Entrega feita antes do prazo.",1,79.51,79.51,1
006b297ed73773b17d8874a2eb4466e8,1,108.46,108.46,10.0,5.0,1,141,stationery,lauro de freitas,BA,Linda mochila e entrega rápida ,1,108.46,108.46,1
006bbb235068a01d2e3e47fa09ccf53c,1,34.0,34.0,1.0,5.0,1,194,housewares,brasilia,DF,Muito bom,1,34.0,34.0,1
006c10bfead12ac8d90486fb4ce4e603,1,77.22,77.22,1.0,5.0,1,75,computers_accessories,sao bernardo do campo,SP,Muito bom,1,77.22,77.22,1
006e937bd5a5e32043018a6d1521b5d5,1,199.79,199.79,2.0,5.0,1,261,telephony,salvador,BA,Ótimo produto e chegou bem rápido.,1,199.79,199.79,1
006f2f20cf0cd723624b99d0e8e40d0c,1,46.1,46.1,1.0,5.0,1,199,garden_tools,curitiba,PR,Muito bom,1,46.1,46.1,1
00705dcbc0b9cad67abd658612770905,1,47.93,47.93,2.0,5.0,1,18,housewares,sao paulo,SP,Muito bom,1,47.93,47.93,1
00720f160ff500d3605a1bf403eb62d9,1,118.54,118.54,2.0,5.0,1,102,baby,jundiai,SP,Muito bom,1,118.54,118.54,1
00762eafc5dac5fc1574f91e9b7c9b67,1,233.93,233.93,1.0,5.0,1,202,toys,sao paulo,SP,Muito bom,1,233.93,233.93,1
007658319c060f337577e8a1834d5df5,1,119.45,119.45,5.0,4.0,1,56,furniture_decor,joao pessoa,PB,Muito bom,1,119.45,119.45,1
0077ba3f829303a1dce98552495c91a1,1,159.65,159.65,3.0,4.0,1,71,office_furniture,sao paulo,SP,Muito bom,1,159.65,159.65,1
0078108af1d2dc4b1601c744ca581b4f,1,66.72,66.72,1.0,5.0,1,114,health_beauty,serra negra,SP,Muito bom,1,66.72,66.72,1
0078bb0f0d23e922d08437b7d0e13907,1,44.09,44.09,1.0,4.0,1,250,telephony,belo horizonte,MG,Muito bom,1,44.09,44.09,1
00797f371bc0f6adb4d267be541a92da,1,67.36,67.36,1.0,5.0,1,142,garden_tools,cruzeiro,SP,"Ótimo acabamento, entrega super rápida.",1,67.36,67.36,1
007a2fab7046647dad04fe7d08c57820,1,126.48,126.48,1.0,5.0,1,206,sports_leisure,rio de janeiro,RJ,Empresa cumpriu o prometido e isso e o suficiente para estabelecer uma relação de confiança.,1,126.48,126.48,1
007b8307b6448f0425ff2001f00c1bdb,1,40.94,40.94,1.0,4.0,1,106,electronics,belem,PA,"Gostei muito, o produto corresponde às especificações do anúncio !!! 
Muito bom ...",1,40.94,40.94,1
007d9f716ead2bc8712255271a38f609,1,67.57,67.57,2.0,5.0,1,239,health_beauty,goiania,GO,"Foi entregue no prazo, veio tudo correto, ganhei um mimos, amei meus produtos. Obrigada. Super recomendo.obg",1,67.57,67.57,1
0083e758383b3deb6c6dac1b0b431ac0,1,42.35,42.35,1.0,5.0,1,235,housewares,praia grande,SP,Muito bom,1,42.35,42.35,1
008b06aba4b5f5b5b94f525ccf520624,1,181.0,90.5,2.0,5.0,1,7,housewares,sorocaba,SP,Muito bom,1,181.0,90.5,1
008b82b072c6b564fcce49a325f84097,1,45.13,45.13,4.0,4.0,1,171,baby,rio de janeiro,RJ,Muito bom,1,45.13,45.13,1
008ca52811784a181c8c88e8d66b49db,1,136.64,136.64,4.0,5.0,1,13,stationery,natal,RN,Chegou antes do prazo previsto...Atualização do rastreamento real.,1,136.64,136.64,1
008ea5bdd1a99fb584cce7739349da75,1,64.04,64.04,2.0,4.0,1,137,watches_gifts,fortaleza,CE,Demorou um pouco a entrega mais fui avisada e no mais tudo certo o produto chegou e gostei.,1,64.04,64.04,1
009231b0ef6a6b4f5a5fe46938827b83,1,108.83,108.83,1.0,5.0,1,205,electronics,campinas,SP,Muito bom,1,108.83,108.83,1
00950dbc783342e164c24e09023ebcb7,1,89.1,89.1,1.0,5.0,1,56,baby,guarulhos,SP,Muito bom,1,89.1,89.1,1
0096f8cd903cc205efab77d5ae6bb6f1,1,147.97,147.97,2.0,5.0,1,197,computers_accessories,piracicaba,SP,Muito bom,1,147.97,147.97,1
00986cafefb6e670cceca01694bda599,1,66.91,33.455,1.5,4.0,1,240,stationery,pedreira,SP,Muito bom,1,66.91,33.455,1
0098853a28531d48988a2fb02b30840e,1,79.38,79.38,1.0,5.0,1,82,toys,niteroi,RJ,Muito bom,1,79.38,79.38,1
009890d2f2b15df1267ed7f90f45fc4e,1,98.16,98.16,1.0,4.0,1,128,health_beauty,campos belos,GO,Muito bom,1,98.16,98.16,1
009a3ad0cbdfc7f5481488472f72e8b1,1,21.04,21.04,1.0,5.0,1,147,electronics,campinas,SP,"Entrega super rápida, e produto de qualidade, recomendo!",1,21.04,21.04,1
009dd7b313c04f4ccd9d4e423bc04ba7,1,136.8,136.8,1.0,4.0,1,126,furniture_decor,poco fundo,MG,"Chegou tudo certo,dentro do prazo.",1,136.8,136.8,1
00a02d822b18db532e50e0607e615f3b,1,199.26,199.26,2.0,5.0,1,15,computers_accessories,sao bernardo do campo,SP,exelente remomendo,1,199.26,199.26,1
00a089b8c7ab1e3808c3ad7de7a254dd,1,42.47,42.47,1.0,4.0,1,70,health_beauty,campinas,SP,Muito bom,1,42.47,42.47,1
00a1c6913daeda0b7f9b79f802805fdb,1,101.34,101.34,4.0,4.0,1,245,perfumery,sao miguel do oeste,SC,Muito bom,1,101.34,101.34,1
00a33236962b4ac37fd25275be9c206b,1,116.84,116.84,1.0,5.0,1,9,housewares,rio de janeiro,RJ,Muito bom,1,116.84,116.84,1
00a3a868d6047bac2888d27b16743ba0,1,105.08,105.08,2.0,4.0,1,199,pet_shop,rio de janeiro,RJ,"Ótimo bebedouro, leve, a água do animal não fica exposto, conserva temperatura agradável. Não molha o pelo do animal.",1,105.08,105.08,1
00a9fd000ff87bb48b989df819c418f5,1,259.4,64.85,1.0,5.0,1,162,cool_stuff,rio de janeiro,RJ,"Recomendo a todos. Produto de excelente qualidade, entrega rápida, preço justo. | Recomendo a todos. Produto de excelente qualidade, entrega rápida, preço justo. | Recomendo a todos. Produto de excelente qualidade, entrega rápida, preço justo. | Recomendo a todos. Produto de excelente qualidade, entrega rápida, preço justo.",1,259.4,64.85,1
00ab80210f1875276065f3c1911a2110,1,33.37,33.37,3.0,5.0,1,148,bed_bath_table,sao paulo,SP,Muito bom,1,33.37,33.37,1
00ad4e6c01a3039fa1b45eaadb4222e4,1,78.51,78.51,1.0,5.0,1,67,pet_shop,aparecida,SP,"Fornecedor excelente, super atencioso e com produto de qualidade. Eu recomendo!",1,78.51,78.51,1
00af5c2c9fd47849143be82aea5ab2cf,1,297.52,148.76,1.0,5.0,1,232,drinks,acopiara,CE,Muito bom,1,297.52,148.76,1
00b1066a65657ee1759544f6b61a4e2c,1,129.16,64.58,1.0,5.0,1,110,health_beauty,sao paulo,SP,Muito bom,1,129.16,64.58,1
00b21d737fc7f475c145ca292832385d,1,177.59,177.59,3.0,5.0,1,186,home_confort,belo horizonte,MG,Muito bom,1,177.59,177.59,1
00b246520d4904724f9b20188a2ff39b,1,35.05,35.05,1.0,5.0,1,88,health_beauty,belo campo,BA,Muito bom,1,35.05,35.05,1
00b2ca23369b68c4d4105ecea9c0cb93,1,103.27,103.27,1.0,5.0,1,26,sports_leisure,alto santo,CE,Muito bom,1,103.27,103.27,1
00b742e2f6d8fa571cd560007081d53b,1,181.05,181.05,1.0,5.0,1,69,office_furniture,pocos de caldas,MG,Muito bom,1,181.05,181.05,1
00b8076004092a29c2c934570c356fc7,1,223.88,223.88,1.0,5.0,1,161,auto,sao paulo,SP,Muito bom,1,223.88,223.88,1
00b9746bf8ac2964942d8b969f015196,1,94.36,94.36,5.0,5.0,1,28,furniture_decor,belo horizonte,MG,"Os quadros são lindos, vieram muito bem embalados e chegaram super rápido. ",1,94.36,94.36,1
00bc6cf36e50f21a8478d86721c07aa5,1,63.61,63.61,1.0,5.0,1,170,toys,sao paulo,SP,Muito bom,1,63.61,63.61,1
00bcc55fd3eb23fc001365c5f0c3c3ba,1,16.78,16.78,1.0,4.0,1,204,electronics,praia grande,SP,Muito bom,1,16.78,16.78,1
00bd194837f2ad36d45985a6205df78a,1,169.37,169.37,2.0,5.0,1,123,stationery,sao paulo,SP,Muito bom,1,169.37,169.37,1
00bd903b65b4c9a1c822887d0b012592,1,121.68,121.68,1.0,5.0,1,103,furniture_decor,rio de janeiro,RJ,Muito bom,1,121.68,121.68,1
00c04df1c94e385d57d4a33a2965217c,1,88.94,88.94,1.0,5.0,1,180,computers_accessories,santa barbara,MG,Muito bom ,1,88.94,88.94,1
00c1d73d161e74cfbe78975c1a2ba2ff,1,57.93,57.93,1.0,5.0,1,124,garden_tools,novo hamburgo,RS,Muito bom,1,57.93,57.93,1
00c26c3dd77bb25a0423a2280886b86a,1,36.69,36.69,1.0,4.0,1,177,electronics,angra dos reis,RJ,Muito bom,1,36.69,36.69,1
00c5610e0f4b339cd3b0cc499937db8d,1,170.68,170.68,1.0,5.0,1,38,electronics,rio de janeiro,RJ,Muito bom,1,170.68,170.68,1
00c605c0bfa39610b994c18f822a6d5a,1,138.74,138.74,1.0,5.0,1,127,computers_accessories,curitiba,PR,Muito bom,1,138.74,138.74,1
00c8c7f0cafacc30bfda2a9a7445ec80,1,85.27,85.27,1.0,5.0,1,32,furniture_decor,rio de janeiro,RJ,"O produto é bom é bonito, do jeito que imaginei, muito bom.",1,85.27,85.27,1
00cc0061269a99836cf8b029b1d0177d,1,41.64,41.64,1.0,5.0,1,29,computers_accessories,santos,SP,Muito bom,1,41.64,41.64,1
00cc2d4fcb3a1864b4f900741915aa85,1,71.13,71.13,3.0,5.0,1,257,bed_bath_table,rio de janeiro,RJ,Muito bom,1,71.13,71.13,1
00cd1ffd1a85ec2af3de73a3d341339d,1,68.32,68.32,1.0,5.0,1,113,furniture_decor,porto alegre,RS,Muito bom,1,68.32,68.32,1
00cdb0d59698da325d0e6830120363bf,1,182.0,91.0,5.0,5.0,1,122,bed_bath_table,ipero,SP,"Ótimo produto.
 | Ótimo produto.
",1,182.0,91.0,1
00d012266be1430eec790d0f405a836c,1,37.13,37.13,1.0,5.0,1,132,electronics,porto alegre,RS,Muito bom,1,37.13,37.13,1
00d079bd851bf5d13879d7a2a3b5ec48,1,178.46,178.46,2.0,4.0,0,222,bed_bath_table,tangara da serra,MT,Muito bom,1,178.46,178.46,1
00d4ef3e086e2191c3fb6e7b0d2a1c75,1,67.43,67.43,1.0,5.0,1,60,baby,bauru,SP,Muito bom,1,67.43,67.43,1
00d76f8bb8df7e07711da4076c52ffe0,1,124.83,124.83,1.0,4.0,1,46,bed_bath_table,ribeirao das neves,MG,Muito bom chegou bem antes do esperando a choptime está de parabéns ,1,124.83,124.83,1
00d7812c158831a996a6b3f4698643b5,1,23.28,23.28,1.0,5.0,1,9,computers_accessories,jundiai,SP,"Produto conforme anunciado, a entrega foi feita em menos de 48 horas.",1,23.28,23.28,1
00d85302f43fe8848153e3720c34ac01,1,27.87,27.87,2.0,5.0,1,224,cool_stuff,santa cruz do sul,RS,foda,1,27.87,27.87,1
00d890d6e36244f39e22a9fb95e68756,1,51.14,51.14,1.0,4.0,1,204,telephony,sao luis,MA,Bom,1,51.14,51.14,1
00d8a60ad2500432d9edd109cfddfd9e,1,71.85,71.85,6.0,5.0,1,111,computers_accessories,jamaica,SP,Muito bom ótimo,1,71.85,71.85,1
00d96f54b90a6ffbe7361bcfdb85b0ba,1,127.14,127.14,1.0,5.0,1,189,telephony,vitoria,ES,Muito bom,1,127.14,127.14,1
00df047af693b421c167e27932bfd6c5,1,168.08,168.08,2.0,3.0,1,55,baby,sao paulo,SP,"Produto entregue em perfeito estado dentro do prazo estipulado, tudo ok. Grata.",1,168.08,168.08,1
00e04d8e3aaa5ffab327612642ab4564,1,65.0,65.0,2.0,5.0,1,259,computers_accessories,sao paulo,SP,Produto chegou bem antes do prazo.,1,65.0,65.0,1
00e10a3ff1e104902141546420f5a18b,1,73.01,73.01,3.0,5.0,1,40,health_beauty,porto alegre,RS,Muito bom,1,73.01,73.01,1
00e130c15fdc51673742f622aa7eb63c,1,123.49,123.49,1.0,5.0,1,44,art,juiz de fora,MG,Satisfeita ,1,123.49,123.49,1
00e151934c812526b4ed6174c8b7b1f7,1,147.15,147.15,3.0,4.0,1,226,stationery,horizontina,RS,Muito bom,1,147.15,147.15,1
00e20792154788aa00f53fbd616a8d91,1,185.9,185.9,2.0,4.0,1,144,cool_stuff,curitiba,PR,Muito bom,1,185.9,185.9,1
00e5fd621e63c426ef718e2174ebedc5,1,81.24,81.24,1.0,5.0,1,168,furniture_decor,porto alegre,RS,otimo,1,81.24,81.24,1
00e6c1a9e0ea3dbda699b60023a194ac,1,159.31,159.31,5.0,5.0,1,207,housewares,valinhos,SP,Muito bom,1,159.31,159.31,1
00e8de2edf1a4ac05a65e36b4682cd9e,1,127.71,127.71,1.0,5.0,1,161,perfumery,sao paulo,SP,Muito bom,1,127.71,127.71,1
00e984e99fdfd52943156d2d7eb4a5e6,1,46.94,46.94,1.0,5.0,1,27,furniture_decor,vitoria,ES,Muito bom,1,46.94,46.94,1
00ec5df43edcae768361caa707fded3e,1,92.57,92.57,1.0,4.0,1,261,stationery,sao paulo,SP,Muito bom,1,92.57,92.57,1
00ec821ef89535a690a072e80387b40e,1,123.75,123.75,2.0,4.0,1,43,health_beauty,guariba,SP,Muito bom,1,123.75,123.75,1
00ee11b831faa111cd62af2f4de8da96,1,29.69,29.69,1.0,5.0,1,122,auto,ilhabela,SP,Muito bom,1,29.69,29.69,1
00ee7af62ef66b1f9b49f2c2bfd70ad5,1,148.7,148.7,3.0,3.0,1,31,baby,rio de janeiro,RJ,Muito bom,1,148.7,148.7,1
00f326313b0a02392c17028f78338df0,1,39.37,39.37,1.0,5.0,1,9,computers_accessories,delfim moreira,MG,Chegou o mais rápido que esperava e o produto de qualidade. Achei muito fofo a mensagem para o entregador. Parabens ,1,39.37,39.37,1
00f7a39823c05d6a0675aa6dd276bfb0,1,42.86,42.86,1.0,5.0,1,7,food_drink,sao paulo,SP,Muito bom,1,42.86,42.86,1
00f8151e6b5d1b3710527075ef845a88,1,159.86,159.86,3.0,5.0,1,231,bed_bath_table,sao paulo,SP,Muito bom,1,159.86,159.86,1
00f8fcf41cceee827e699cc73950218d,1,87.97,87.97,3.0,5.0,1,98,computers_accessories,florianopolis,SC,Gostei muito exatamente o que eu estava precisando.,1,87.97,87.97,1
00face5c8f7dbb7eefd4112722f26903,1,28.19,4.698333333333333,1.0,5.0,1,173,housewares,sao vicente,SP,Muito bom,1,28.19,4.698333333333333,1
00fb957ae14ffd35a3211d8aa6d9cf9c,1,70.88,70.88,3.0,5.0,1,102,health_beauty,sao paulo,SP,Muito bom,1,70.88,70.88,1
00fb9cc86736fe3782dbc828a2eea4a6,1,92.57,92.57,1.0,5.0,1,251,stationery,guaruja,SP,Muito bom,1,92.57,92.57,1
