customer_unique_id,total_orders,total_spend,avg_order_value,avg_payment_installments,avg_review_score,category_diversity,recency_days,most_common_category,customer_city,customer_state,review_comment_message,total_orders_winsor,total_spend_winsor,avg_order_value_winsor,cluster
0241fa2e9adf0576cb0f845377d05c03,2,353.65,117.88333333333333,8.0,4.0,2,35,consoles_games,santo antonio de jesus,BA,Muito bom,1,353.65,117.88333333333333,2
02678f5b6207663512dd9cd96af14f0d,1,947.66,473.83,1.0,5.0,2,131,sports_leisure,duque de caxias,RJ,Muito bom,1,410.84875,345.73,2
027803eb28cc01fbdf5da72b109fabee,2,101.43,50.715,3.0,5.0,2,316,bed_bath_table,porto alegre,RS,Muito bom,1,101.43,50.715,2
0299fedc3f190307e87f32483a9ba4fd,1,230.62,115.31,3.0,5.0,2,494,computers_accessories,bento goncalves,RS,Muito bom,1,230.62,115.31,2
029b457bd01199c39136f89e0eddcd3a,2,347.55,173.775,1.0,5.0,2,236,baby,coelho neto,MA,Prático e bom produto ,1,347.55,173.775,2
02e4c56fefa30628768ffe326d332e2f,2,96.63,48.315,4.5,4.0,2,230,fixed_telephony,porto alegre,RS,Recebi aparelho na cor errada solicitei preto recebi bco mas tudo bem sem problema aparelho e bonito | Chegou perfeito estado correio levou um tempinho pra entregar,1,96.63,48.315,2
02e9109b7e0a985108b43e573b6afb23,3,967.41,193.48200000000003,1.0,4.2,2,107,bed_bath_table,sao paulo,SP,"nada tenho a declara, um abraço | produto bom e com bom preço | nada tenho a decrarar um abraço | nada tenho a decrarar um abraço | nada tenho a decrarar um abraço",1,410.84875,193.48200000000003,2
030b3bb8818a752ca223944036bad5d7,1,447.86,223.93,10.0,1.0,2,179,bed_bath_table,santa maria de itabira,MG,"AINDA NÃO RECEBI O JOGO DE LENÇOL, JÁ FIZ RECLAMAÇÃO E A EMPRESA NÃO ENTRA EM CONTATO | AINDA NÃO RECEBI O JOGO DE LENÇOL, JÁ FIZ RECLAMAÇÃO E A EMPRESA NÃO ENTRA EM CONTATO",1,410.84875,223.93,2
030e2ece69927969001c9b85eac2c9b7,1,451.2,225.6,10.0,5.0,2,42,baby,curitiba,PR,Muito bom,1,410.84875,225.6,2
031ea691b99fc101dcad357d1a83573f,2,73.04,36.52,2.0,4.0,2,414,electronics,sao paulo,SP,recebi adoreiii!!!!,1,73.04,36.52,2
032b3a42598667caf2e099999b9dc1b9,2,669.22,223.07333333333332,1.0,5.0,2,35,housewares,canoas,RS,Muito bom,1,410.84875,223.07333333333332,2
032c36a3e0e337f241a5910aa6ef3077,1,811.98,270.66,8.0,3.0,2,352,baby,ouro fino,MG,Mandei dois emails questionando pq recebi somente um produto dos 3 que adquiri. Estou aguardando retorno. | Mandei dois emails questionando pq recebi somente um produto dos 3 que adquiri. Estou aguardando retorno. | Mandei dois emails questionando pq recebi somente um produto dos 3 que adquiri. Estou aguardando retorno.,1,410.84875,270.66,2
0341bbd5c969923a0f801b9e2d10a7b8,2,5999.04,999.84,10.0,5.0,2,91,furniture_living_room,petropolis,RJ,"Sempre que precisei da loja, fui atendido prontamente.
 | Sempre que precisei da loja, fui atendido prontamente.
 | Sempre que precisei da loja, fui atendido prontamente.
 | produto de qualidade, entrega rápida, recomendo à todos.  | produto de qualidade, entrega rápida, recomendo à todos.  | produto de qualidade, entrega rápida, recomendo à todos. ",1,410.84875,345.73,2
038301b43811478e1a8dc0e476eaf52e,2,645.53,322.765,1.0,4.5,2,138,perfumery,sao paulo,SP,Muito bom,1,410.84875,322.765,2
03bd7c8563706d3a512250498f0706c0,1,1764.42,588.14,10.0,2.0,2,26,baby,andradas,MG,"Recebi o pedido pela metade !!! 
Já comuniquei lannister sobre ocorrido e aguardo solução do caso !!! | Recebi o pedido pela metade !!! 
Já comuniquei lannister sobre ocorrido e aguardo solução do caso !!! | Recebi o pedido pela metade !!! 
Já comuniquei lannister sobre ocorrido e aguardo solução do caso !!!",1,410.84875,345.73,2
03cccac05d316dc60827fa7abedd608e,1,437.6,218.8,15.0,1.0,2,274,bed_bath_table,porto alegre,RS,O fabricante não entrou mais em contato comigo para explicar porque os produtos que comprei não foram entregues. | O fabricante não entrou mais em contato comigo para explicar porque os produtos que comprei não foram entregues.,1,410.84875,218.8,2
03d4953a455f8489e712ea80699de878,2,72.65,36.325,1.5,5.0,2,38,construction_tools_construction,sao bernardo do campo,SP,"Produto veio bem embalado, funcionando direitinho.  | Adorei, amei e super lindo. Muito bem acabado e resistente. Superou minhas expectativas. ",1,72.65,36.325,2
03ef7f03905227e15c7b6c860554b3cb,2,238.55,119.275,1.0,5.0,2,42,health_beauty,florianopolis,SC,Total confiança na minhas compras. | A loja é ótima. O produto chegou até antes do previsto e bem acondicionado. ,1,238.55,119.275,2
041caba6a63ace5818387698ea85cdb2,3,153.45999999999998,51.15333333333333,1.6666666666666667,4.666666666666667,3,97,auto,guarulhos,SP,"Ótimo. entrega dentro do prazo.. | Muito bom.... | Foi entregue muito bem embalado, o produto é bom. Já está instalado..",1,153.45999999999998,51.15333333333333,2
0488328f0b499963e32a37fa42a20ca0,2,384.17,192.085,10.0,5.0,2,356,bed_bath_table,piracaia,SP,Muito bom,1,384.17,192.085,2
04be500031efe43d2defff8c41810543,2,255.79,127.895,4.0,4.0,2,209,stationery,sao paulo,SP,Muito bom,1,255.79,127.895,2
04e495a3f45df8b41be2e934bbc16961,2,199.76,99.88,3.0,3.5,2,217,bed_bath_table,gravatai,RS,Ele é super bonito sem dúvidas eu recomendo pois adorei o pendente e ele é bem grande!,1,199.76,99.88,2
04e9d0d712ca6da77124d0ee12be1d6a,1,200.0,100.0,1.0,2.0,2,436,baby,cajamar,SP,"Produto foi entregue com muita demora
 | Produto foi entregue com muita demora
",1,200.0,100.0,2
04ecdc3e754a48294d832436960a3280,1,798.5,399.25,1.0,4.0,2,303,cool_stuff,belo horizonte,MG,Muito bom,1,410.84875,345.73,2
04f466d6234a805ba36301c1d054b343,1,419.94,209.97,1.0,2.0,2,113,audio,guaramirim,SC,Comprei 02 relógios e um veio correto e o outro totalmente errado. | Comprei 02 relógios e um veio correto e o outro totalmente errado.,1,410.84875,209.97,2
053b7090271ed4dacbfe0afd6382bbab,2,383.45,76.69,3.6,4.8,2,334,furniture_decor,osasco,SP,Tudo ok. A entrega ocorreu em menos de 48 horas após a compra. Obrigada. | Tudo ok. A entrega ocorreu em menos de 48 horas após a compra. Obrigada. | Tudo ok. A entrega ocorreu em menos de 48 horas após a compra. Obrigada. | Tudo ok. A entrega ocorreu em menos de 48 horas após a compra. Obrigada.,1,383.45,76.69,2
05401081ef59ed0b257831b4c3b0d3fe,1,270.9,135.45,13.0,3.0,2,275,bed_bath_table,louveira,SP,Muito bom,1,270.9,135.45,2
059d1f5650f05d9fed9a6d941593f9b4,2,131.94,65.97,4.0,2.5,2,163,baby,marica,RJ,Estou aguardando solução da minha entrega. Já paguei e ainda não recebi. ,1,131.94,65.97,2
059e7585d8fcd2430a33375bdbcbb990,2,498.47,166.15666666666667,6.333333333333333,5.0,2,10,baby,sao paulo,SP,"Boa qualidade,tdo mto bem feito embalado
Delicado e fora q o preço super compensa
Para a quantidade de coisas e material .. | Boa qualidade,tdo mto bem feito embalado
Delicado e fora q o preço super compensa
Para a quantidade de coisas e material ..",1,410.84875,166.15666666666667,2
05cb25c0b98e8d6f839049d97adfecab,1,2443.11,814.37,10.0,1.0,2,37,sports_leisure,abreu e lima,PE,"fiz uma compra de duas garrafas super caras, recebi apenas uma. e o principal o filtro de quase 600,00 reais não vieram estar no meu e-mail como entregue. so tento recebido uma garrafa. gostaria resp. | fiz uma compra de duas garrafas super caras, recebi apenas uma. e o principal o filtro de quase 600,00 reais não vieram estar no meu e-mail como entregue. so tento recebido uma garrafa. gostaria resp. | fiz uma compra de duas garrafas super caras, recebi apenas uma. e o principal o filtro de quase 600,00 reais não vieram estar no meu e-mail como entregue. so tento recebido uma garrafa. gostaria resp.",1,410.84875,345.73,2
05e52c1f96f8b83dd66dcdce679ff58d,2,239.16,119.58,8.5,4.0,2,401,furniture_decor,sao paulo,SP,Trabalho de qualidade entregue no prazo produto em perfeito estado bem embalado recomendo! | Excelente ,1,239.16,119.58,2
05edb10f73fe7d03959ff26540913b3a,2,231.49,115.745,2.5,3.5,2,238,computers_accessories,florianopolis,SC,Foi anunciada capa para moto z. E foi vendido e entregue o moto z play. A capa ficou maior do que deveria.,1,231.49,115.745,2
05ef855308303397f1427f29470bb6ab,2,87.5,43.75,3.0,5.0,2,163,health_beauty,rio de janeiro,RJ,Muito bom,1,87.5,43.75,2
060f9ea0a180843fb91d4923b6d01bea,2,628.63,314.315,9.0,4.5,2,171,sports_leisure,girua,RS,Muito bom o assessoramento e a entrega foi feira antes do previsto.,1,410.84875,314.315,2
065dcef61d5f66b30d2ee51b5343d023,2,188.52,94.26,5.5,5.0,2,271,garden_tools,sao paulo,SP,"Muito bom  | Muito bom recomendo é Econômica boa de usar na pia, minha esposa gostou da torneira. ",1,188.52,94.26,2
0697142614905a50813d854fa08b8eaf,2,103.13,51.565,1.0,4.5,2,36,fashion_bags_accessories,guaruja,SP,tudo okay | Bom ,1,103.13,51.565,2
06d26e5230ac619719997a8cf435a69b,2,68.81,34.405,1.0,5.0,2,145,bed_bath_table,valinhos,SP,falar sobre a loja lannister e chover no molhado parabens | como de sempre as lojas lannister e perfeita no que promete parabens,1,68.81,34.405,2
070acf4df1234a6257809e4e79644481,2,2613.92,373.4171428571429,8.0,5.0,2,42,construction_tools_construction,teofilo otoni,MG,100 %.,1,410.84875,345.73,2
071bb277b0146da77fac31e70657815e,2,130.64,65.32,2.5,5.0,2,135,air_conditioning,rio de janeiro,RJ,Muito bom,1,130.64,65.32,2
071fb07419a29c8ba143831082e0320a,2,475.11,237.555,6.0,5.0,2,231,bed_bath_table,barueri,SP,Muito bom,1,410.84875,237.555,2
073667f98c8956621ffdacb34d7ab922,1,355.5,177.75,10.0,1.0,2,296,bed_bath_table,ipubi,PE,Falta receber o protetor de porta e os jogos de cama de solteiro | Falta receber o protetor de porta e os jogos de cama de solteiro,1,355.5,177.75,2
07547425c8f7a7086f529f2d3b80d21a,1,1591.6,397.9,18.0,1.0,3,77,cine_photo,araraquara,SP,Entregaram apenas um produto dos quatro itens do pedido... Quero o restante do pedido... Cadê? | Entregaram apenas um produto dos quatro itens do pedido... Quero o restante do pedido... Cadê? | Entregaram apenas um produto dos quatro itens do pedido... Quero o restante do pedido... Cadê? | Entregaram apenas um produto dos quatro itens do pedido... Quero o restante do pedido... Cadê?,1,410.84875,345.73,2
07b1b60bca2b6326fa2adb259ea4a55f,3,340.6,85.15,1.5,4.25,2,111,furniture_decor,porto alegre,RS,Muito bom,1,340.6,85.15,2
07b28cf1d8515d08ccca505e273fffaf,2,637.01,318.505,10.0,5.0,2,523,consoles_games,sao caetano do sul,SP,lannister sempre cumpre o prazo de entrega. | lannister sempre cumpre o prazo de entrega.,1,410.84875,318.505,2
07df27b714016cb827c99ec2ecd5ebfb,2,218.63,72.87666666666667,4.666666666666667,4.0,2,86,housewares,sao paulo,SP,Muito bom,1,218.63,72.87666666666667,2
07fe3cee40551d2377a917fb4f377714,1,247.48,123.74,1.0,2.0,2,40,garden_tools,sao paulo,SP,Recebi metade dos produtos | Recebi metade dos produtos,1,247.48,123.74,2
0807baeeeaa1309effbd9a9dee41ab17,2,647.72,161.93,5.0,5.0,2,113,furniture_decor,campinas,SP,"Adorei os pendente!!comprei três chegou dois primeiros depôs de dois dia o outro chegou !!!
Mas tudo de primeira qualidade !!! | Adorei os pendente!!comprei três chegou dois primeiros depôs de dois dia o outro chegou !!!
Mas tudo de primeira qualidade !!! | Adorei os pendente!!comprei três chegou dois primeiros depôs de dois dia o outro chegou !!!
Mas tudo de primeira qualidade !!! | Muito boa ,as prateleiras tamanho e largura excelente!!!",1,410.84875,161.93,2
083ca1aa470c280236380973a48f77c6,3,214.97,71.65666666666667,6.666666666666667,5.0,3,378,furniture_decor,joao pessoa,PB,Muito bom,1,214.97,71.65666666666667,2
083ce299ea3fc1eba79bd0b17f64555b,2,113.95,56.975,1.5,4.5,2,6,consoles_games,sao paulo,SP,produto entregue dentro do prazo e em perfeitas condições.Nota 1000 | Apesar da demora na entrega chegou dentro do prazo e está tudo correto.,1,113.95,56.975,2
0883460fd0fd804d2b599595a8b0f59f,1,953.98,476.99,9.0,5.0,2,349,baby,sao pedro,SP,Muito bom,1,410.84875,345.73,2
088653e3fa566d968be97a72afee0b74,1,955.22,477.61,3.0,1.0,2,179,audio,chapadao do ceu,GO,"Fiz uma compra de dois produtos, um relógio no valor de 175,00 e outro no valor de 270,00 no entanto recebi um produto com valor menor q o q foi pago e o outro no valor de 270,00 não recebi | Fiz uma compra de dois produtos, um relógio no valor de 175,00 e outro no valor de 270,00 no entanto recebi um produto com valor menor q o q foi pago e o outro no valor de 270,00 não recebi",1,410.84875,345.73,2
0895c61a77b305efdfad13596c749c60,2,923.4,307.8,8.0,3.6666666666666665,2,140,watches_gifts,campinas,SP,comprei um relogio de 730e paguei 25 de frete e a loja envia PELO CORREIO E AINDA VIA PAC. | comprei um relogio de 730e paguei 25 de frete e a loja envia PELO CORREIO E AINDA VIA PAC. | atendeu minhas expectativas,1,410.84875,307.8,2
089bc915af34d9041b3a88a1aa84292b,2,123.47,61.735,3.0,1.0,2,226,bed_bath_table,sao paulo,SP,Muito bom,1,123.47,61.735,2
08a374bca4063116d5530a7b04ecaf3f,2,1082.6699999999998,154.66714285714284,10.0,5.0,2,16,construction_tools_construction,chapeco,SC,Muito bom,1,410.84875,154.66714285714284,2
08b57f87bc889756ca453bf8106d48ce,2,118.26,59.13,1.0,3.5,2,67,housewares,sao paulo,SP,Material de pessima qualidade...,1,118.26,59.13,2
08c07c761592a71b85136aa4fe76a6f4,3,405.03,135.01,2.333333333333333,5.0,2,144,health_beauty,valente,BA,Muito bom,1,405.03,135.01,2
08d8ad84b0088cbeae77da4ff3817479,2,259.81,129.905,3.5,5.0,2,104,cool_stuff,aguas lindas de goias,GO,"O produto é novo e vem com caixa , recomendo. | O produto foi entregue em excelente estado , e com bastante rapidez. Excelente...",1,259.81,129.905,2
08f7cf00ed9ff3e0a08fc136ec272974,2,991.68,165.28,1.0,2.833333333333333,2,361,furniture_decor,brasilia,DF,"comprei 4 cubas ao mesmo tempo, fui cobrada pelo frete individulamente e realmente elas chegaram embaladas em caixas separadas. recebi 2 em um dias e as demais dois dias depois. Acho um despedicio... | O produto chegou antes do prazo mas recebi um produto diferente do que mostrados na descrição e nas imagens. Uma das lampadas esta com problema

Fizemos uma notificação e estamos aguardando o retorn | O produto chegou antes do prazo mas recebi um produto diferente do que mostrados na descrição e nas imagens. Uma das lampadas esta com problema

Fizemos uma notificação e estamos aguardando o retorn | O produto chegou antes do prazo mas recebi um produto diferente do que mostrados na descrição e nas imagens. Uma das lampadas esta com problema

Fizemos uma notificação e estamos aguardando o retorn | O produto chegou antes do prazo mas recebi um produto diferente do que mostrados na descrição e nas imagens. Uma das lampadas esta com problema

Fizemos uma notificação e estamos aguardando o retorn | O produto chegou antes do prazo mas recebi um produto diferente do que mostrados na descrição e nas imagens. Uma das lampadas esta com problema

Fizemos uma notificação e estamos aguardando o retorn",1,410.84875,165.28,2
092693d3fdb3339e303e84220fa9c702,1,178.48,89.24,1.0,3.0,2,116,housewares,rio de janeiro,RJ,"Recebi apenas um item do pedido! A nota-fiscal está correta(também tem apenas um item)!
Mas e o outro item? O que aconteceu? Não sei de nada! | Recebi apenas um item do pedido! A nota-fiscal está correta(também tem apenas um item)!
Mas e o outro item? O que aconteceu? Não sei de nada!",1,178.48,89.24,2
0942eedfe0e865b2a80419a14672286f,2,244.23,122.115,1.0,5.0,2,219,food,barbacena,MG,Muito bom,1,244.23,122.115,2
09605a03a6f90c9347a279e67dd07cbc,1,223.28,111.64,10.0,1.0,2,13,housewares,rio de janeiro,RJ,Eu gostaria de saber aonde esta a minha garrafa da hello kitty ?  | Eu gostaria de saber aonde esta a minha garrafa da hello kitty ? ,1,223.28,111.64,2
099fad9e8f7dfbd0412c300bcc697e0b,2,430.79,215.395,10.0,4.0,2,104,furniture_decor,imperatriz,MA,Mercadoria de qualidade e chegou antes do prazo.,1,410.84875,215.395,2
09ab36a420b5c87c5c9772bdb494f2e3,2,222.56,111.28,7.5,5.0,2,185,baby,aramari,BA,Muito bom,1,222.56,111.28,2
09baec50afccbb414f24bf8e0bc7c020,2,809.51,269.83666666666664,1.0,5.0,2,105,housewares,belo horizonte,MG,Entrega rápida. Bom produto. | Entrega rápida. Bom produto. | Bom produto.,1,410.84875,269.83666666666664,2
09c8e6d62d590a5a5fab94418b2d651a,1,305.32,152.66,4.0,5.0,2,78,bed_bath_table,sao paulo,SP,Recebi um dos produtos até antes do prazo estipulado. Tudo perfeito e ótimo atendimento. | Recebi um dos produtos até antes do prazo estipulado. Tudo perfeito e ótimo atendimento.,1,305.32,152.66,2
09d7c538023c2c4fb0553c831c12f084,2,846.12,423.06,15.0,5.0,2,463,furniture_decor,sorocaba,SP,Muito bom,1,410.84875,345.73,2
0a03d7a7861ba16d55797bae954972be,1,527.58,263.79,1.0,2.0,2,265,baby,uruara,PA,Eu não recebi a chupeta  | Eu não recebi a chupeta ,1,410.84875,263.79,2
0a38322966d62df297e832d7db9a2d9c,1,1016.64,338.88,6.0,5.0,2,59,furniture_decor,macae,RJ,Muito bom,1,410.84875,338.88,2
0a5df23b922b9998bb7378f1ac03c98a,2,193.83,96.915,1.0,5.0,2,334,fashion_bags_accessories,porto alegre,RS,Muito bom,1,193.83,96.915,2
0a609db8d244100909a15d65eadf8539,3,877.09,219.2725,4.0,2.0,2,314,bed_bath_table,petropolis,RJ,"Só foi entregue a boneca,faltou os panos de pratos és as saias da cama box de solteiro. | Produto de ótima qualidade,entrega no prazo,preço ótimo,super indico essa loja e o produto. | Só foi entregue a boneca,faltou os panos de pratos és as saias da cama box de solteiro. | Só foi entregue a boneca,faltou os panos de pratos és as saias da cama box de solteiro.",1,410.84875,219.2725,2
0a767212322d4dfce26644bdd620d2ae,1,646.6800000000001,215.56000000000003,6.0,4.0,2,276,garden_tools,triunfo,RS,"Eu recebi os suportes das lâmpadas, faltou o Balde..  | Eu recebi os suportes das lâmpadas, faltou o Balde..  | Eu recebi os suportes das lâmpadas, faltou o Balde.. ",1,410.84875,215.56000000000003,2
0aa1ab39ff2b837c05d7c9ff85b6d983,2,321.04999999999995,64.21,4.2,5.0,2,171,furniture_decor,praia grande,SP,Muito bom,1,321.04999999999995,64.21,2
0abee71cd257861a0944e2a81cea4a50,2,1224.74,306.185,1.75,4.25,2,276,bed_bath_table,campos dos goytacazes,RJ,Muito bom,1,410.84875,306.185,2
0ac10a57d07e3d38b11f66283c44672b,2,355.32,59.22,1.5,5.0,2,453,cool_stuff,campo grande,MS,"A culpa foi dos correios, é pena não termos outra opção no nosso país para envio de encomendas. Mas poderiam procurar tambem o setor de cargas das companhias aereas, as vezes sai mais barato. | A culpa foi dos correios, é pena não termos outra opção no nosso país para envio de encomendas. Mas poderiam procurar tambem o setor de cargas das companhias aereas, as vezes sai mais barato.",1,355.32,59.22,2
0ac4a9460c1baf3051ffec5c9021a499,2,214.94,107.47,1.0,5.0,2,91,construction_tools_construction,cariacica,ES,"Produto de ótima qualidade, entrega rápida. ",1,214.94,107.47,2
0ad1d79346c3b98b517348ecbbadfbc6,2,157.53,78.765,1.0,5.0,2,69,health_beauty,santo andre,SP,Muito bom,1,157.53,78.765,2
0ad7cb4f48f2a2cf5080e3c19c7cf98c,2,128.22,64.11,5.5,5.0,2,95,bed_bath_table,pindamonhangaba,SP,Muito bom,1,128.22,64.11,2
0b18593e033697810a62a987e77f4b8c,3,190.96,63.653333333333336,1.0,5.0,2,169,bed_bath_table,perdigao,MG,"comprei um tapete mim entregaram outro nao que escolhi, nao compro mais | produdo muito bom recomendo pra todos | recomendo pra todos",1,190.96,63.653333333333336,2
0b402d6dd50694a118c642448e2cb086,2,230.84,115.42,3.5,5.0,2,275,computers_accessories,guarapari,ES,Muito bom,1,230.84,115.42,2
0b4c8216356414f6b079d5cb85bad4aa,1,357.22,178.61,10.0,5.0,2,207,furniture_decor,uberlandia,MG,Muito bom,1,357.22,178.61,2
0b51518c7deffd54b13b007c9f91c3f0,2,285.33000000000004,142.66500000000002,2.5,5.0,2,57,perfumery,ribeirao preto,SP,Muito bom,1,285.33000000000004,142.66500000000002,2
0b613a282e9dfd7cc3ba1c74468053f5,1,1778.3,889.15,10.0,5.0,2,32,furniture_decor,estancia velha,RS,Muito bom,1,410.84875,345.73,2
0b6d4f036c07e10854affe43fc4e718c,2,260.68,86.89333333333333,1.6666666666666667,5.0,2,159,consoles_games,ribeirao das neves,MG,Muito bom | Eu recomendo lojas lannister | Eu recomendo lojas lannister,1,260.68,86.89333333333333,2
0be7af6c16fbca7eff244788f89146a3,2,309.24,154.62,6.0,2.0,2,156,electronics,nova friburgo,RJ,"Nao recebi o produto, recebi a informação de que se estraviou. Silolicitei o cancelamento à lannister e ate agora nada. ",1,309.24,154.62,2
0bf1278577a2acf8532a031d98cd517c,2,284.6,142.3,5.5,4.0,2,258,art,volta redonda,RJ,Muito bom,1,284.6,142.3,2
0c10e674d1504f959a7f2e504148c296,2,144.60000000000002,72.30000000000001,1.0,5.0,2,126,bed_bath_table,ribeirao preto,SP,Otimo serviço. Eu recomendo. Entrega rapida,1,144.60000000000002,72.30000000000001,2
0c1201c04330536234aaa49b396745d4,2,425.44,212.72,2.0,3.5,2,24,home_construction,araras,SP,Muito bom,1,410.84875,212.72,2
0c32aa09e8eced3ea26c2a013b7b75e9,2,331.9,110.63333333333333,1.0,5.0,2,75,sports_leisure,brasilia,DF,Muito bom,1,331.9,110.63333333333333,2
0c33b7ee3cca52240d26f01603841037,1,543.32,271.66,5.0,5.0,2,76,baby,belo horizonte,MG,Muito bom,1,410.84875,271.66,2
0c8286526be3a0fc8f50b7267db95035,2,684.0999999999999,171.02499999999998,8.25,3.5,2,152,sports_leisure,ponta grossa,PR,"Comprei um produto na qual precisava que fosse certo de 800ml, só o produto que recebi tem 750ml. | Comprei um produto na qual precisava que fosse certo de 800ml, só o produto que recebi tem 750ml. | Comprei um produto na qual precisava que fosse certo de 800ml, só o produto que recebi tem 750ml.",1,410.84875,171.02499999999998,2
0cc2ee1112a11a1094eff52fa2e87150,3,920.84,230.21,3.0,5.0,2,330,health_beauty,teresina,PI,Muito bom,1,410.84875,230.21,2
